Text,Rating,Tanggal,Username,Label Sentimen
"Parahhh....game pelittt, sama aja kayak sevelah..parahhh pelitt parahhhh, kalo bisa kayak PGR lahh, pity 80 pasti dapat karakter yg di tuju, ini harus sampai 160 anjinkkk, pelitttt oelitttt, gamee bakhiilll kikiiirrr...ajg ajg ,game bangsatttt...... AUTO UNINSTALL!!!!!!!!!!!!!",1,2024-07-12 14:24:06,Pengguna Google,negatif
Ga pernah di kasih karakter ssr.. Ywdh bintang 1,1,2024-07-12 14:19:34,Pengguna Google,negatif
Good game dan 1000℅ Genshin killer,5,2024-07-12 14:09:33,Pengguna Google,positif
Changli tolong di percepatan,5,2024-07-12 13:49:57,Pengguna Google,positif
"Bagus tapi tolong di tambahkan bahasa Indonesia nya, biar saya lebih mudah memahami cerita dari game ini, maaf di turunin, karna tiba tiba ada bug yg anoying sekali, masa saya lagi eksplorasi tiba tiba agak sedikit frame drop. Nah tiba tiba ada suara lari yang tidak bisa hilang, mohon di perbaiki bug nya min. Kalau sudah di benerin nanti di update lagi bintang nya😁🙏",3,2024-07-12 13:42:09,Pengguna Google,netral
Udah bagus tapi kurang bahasa Indonesia sama sentivitasnya,4,2024-07-12 13:33:01,Pengguna Google,positif
Optimasi sangat cepat,5,2024-07-12 13:30:54,Pengguna Google,positif
"semoga semua bug yang mengganggu kenyamanan dalam bermain, entah di android ios pc atau ps bisa diperbaiki total. dan tolong kedepannya bisa ada subtitle indonesia.",5,2024-07-12 13:19:35,Pengguna Google,positif
So many bugs i cant enjoy it,1,2024-07-12 12:32:52,Pengguna Google,negatif
Indonesia bahasa please,5,2024-07-12 12:24:35,Pengguna Google,positif
"Game nya bgs dari segi grafik nya, dan story nya cukup lumayan tapi tolong ketika saya bermain game ini selalu kena black screen trss itu saja 🙏",2,2024-07-12 11:57:05,Pengguna Google,negatif
So bad,1,2024-07-12 11:56:31,Pengguna Google,negatif
tolong untuk optimisasi di android dibuat lebih ringan agar tidak terlalu berat ketika dimainkan...sering terjadi game keluar sendiri!!!,1,2024-07-12 11:54:54,Pengguna Google,negatif
Optimalisasi betulin yg bener dah.. semenjak update kok malah makin gak nyaman buat diaminin.. padahal hp punya spek lumayan tinggi.. ini mah EMG optimalisasi game nya aja yg ampas,1,2024-07-12 11:50:53,Pengguna Google,negatif
Overall is very nice,5,2024-07-12 11:35:40,Pengguna Google,positif
"Awal rilis masih enjoy, tapi setelah update patch 1.1 hampir selalu force close+connection error terus padahal sudah pakai wifi, frame drop parah. Tapi untung dapat jinshi",1,2024-07-12 11:09:36,Pengguna Google,negatif
kata pak gm game nya bagus menonjol besar🤤,5,2024-07-12 11:04:03,Pengguna Google,positif
Udah lumayan bagus untuk optimalisasi nya sekarang,5,2024-07-12 10:56:07,Pengguna Google,positif
Good game,5,2024-07-12 10:43:14,Pengguna Google,positif
"Dari segi story best banget , terus sama action war nya oke , event juga lumayan. Thanks kuro udah kasih game yang best untuk mobile",5,2024-07-12 10:37:24,Pengguna Google,positif
Changli enak banget 😋😋😋,5,2024-07-12 10:21:38,Pengguna Google,positif
"Ya banyak orang yg komen frame drop lah black screen lah bro Cek dulu spek hp lu kalau bagus/sedikit bagus buat mainin ini game ya kalau jelek/kurang bagus itu jangan di paksain sama aja nnti ngecrash mulu hp w ram6 trus kalau katalu mainnya sulit berarti itu ""skill issue"" qoakwoak",5,2024-07-12 10:15:41,Pengguna Google,positif
gambare,5,2024-07-12 09:07:59,Pengguna Google,positif
"Frame berat woi, update bukannya tambah bagus malah hancur , sebelum update patch, lancar jaya , eh pas udh update malah hancur gini, lawak kurooo",1,2024-07-12 08:50:05,Pengguna Google,negatif
game yang buruk,1,2024-07-12 07:32:56,Pengguna Google,negatif
"Yg bilang game ini sering patah"" Frame drop FC. TOLONG GANTI HP KALIAN OKEHHH BLOKKK DASARRR",5,2024-07-12 07:26:06,Pengguna Google,positif
"Setelah update jadi force close terus, padahal HP sy samsung S23 Ultra (chipset snapdragon 8 gen 2).",2,2024-07-12 06:51:07,Pengguna Google,negatif
"please fix reconnecting issue, its so often even the connetion is good",2,2024-07-12 05:57:41,Pengguna Google,negatif
"Untuk gameplay, bansos, combat style, bahkan karakter game wuthering waves emg bagus, dan di patch 1.1 sekarang sudah lebih baik dari sebelumnya bug sudah hilang, hanya ada satu bug di Mt. Firmament dimana saya tiba² tembus kebawah tanah, untuk optimalisasi sudah sangat baik, dan semoga kedepannya bisa ditingkatkan lagi, terimakasih KURO GAMES",5,2024-07-12 05:28:47,Pengguna Google,positif
"Game lebih bagus dari genshin tapi sayang hanya performanya tidak lebih bagus.. game sangat berat, sering fps drop.",3,2024-07-12 02:57:02,Pengguna Google,netral
terima kasih game baik😁👍,5,2024-07-12 02:24:38,Pengguna Google,positif
"Sorry I only gave 3 stars, there are lots of players from Indonesia who play this game but why isn't there Indonesian?",3,2024-07-12 01:21:34,Pengguna Google,netral
pengen main‚ tapi device tidak mendukung lol,5,2024-07-12 01:11:12,Pengguna Google,positif
"Ini memang game bagus,tpi klo uda end game mau ngapain..farming echo? Trus echo nya bisa buat apa? Dijual gak laku,gak bisa dijadikan exp..masa map segitu gede nya cuma buat pajangan.. Setidak nya orang explore biar gak bosen,kasih sesuatu yg menarik..sad",2,2024-07-12 00:45:56,Pengguna Google,negatif
No Indonesia language available that's means i can't enjoyable in the story and your graphics performance in phone it's so bad the reason I don't play because my phone can't smoothly in any settings graphics when I can play in any higher game but not in this game that why i don't playing this game,1,2024-07-12 00:07:27,Pengguna Google,negatif
"whenever I play on mobile phone (mid-high end phone)(Redmi Note 12 Pro 5G) after 1.1 update the performance is much terrible with heavy lagging when combat enemies and sometimes when accidenraly see crowd enemy(not attacking them) the game suddenly heavy lagging/freeze and force quit,also I didn't change the graphic setting (still minimal graphic selting) please fix the problem for mobile player -Update : percuma update patch hotfix atau apa. Kalau da mulus 2-3 hari mulai lag parah sampai keluar",1,2024-07-11 23:49:47,Pengguna Google,negatif
"The best game yang kumainkan, gacha gak susah, explorenys mudah, gameplay nya gak ngantuk, dan bansosnya baik banget terimakasih banyak dah dengan developer nya, semoga tahan lama ni game ya Minusnya ya kadang bahasa jadinya saya kadang harus buka kamus dulu biar bisa benar-benar paham tapi gak masalah sih untukku",5,2024-07-11 23:45:09,Pengguna Google,positif
Abis di upgrade malah tambah ngelag,1,2024-07-11 23:18:42,Pengguna Google,negatif
"Di update bknya diperbaiki malah tambah masalah begimane developer ,malah bagusan tof dulu awal rilis masih nyaman dimainkan gameplay ga banyak bug apalagi camera dan sensitivitas warna yg kacau",3,2024-07-11 23:17:05,Pengguna Google,netral
Sering² baikin bug nya,5,2024-07-11 22:41:52,Pengguna Google,positif
server sering lag,1,2024-07-11 22:35:43,Pengguna Google,negatif
Tolong di optimalkan lagi yah...,1,2024-07-11 22:24:00,Pengguna Google,negatif
Makin lancar cuan ada bug sensitivitasnya jadi aneh tolong diperbaiki selebihnya udah stabil,5,2024-07-11 22:12:15,Pengguna Google,positif
"Setelah update gameplay jadi lancar, grafik juga makin enak di lihat",5,2024-07-11 21:43:22,Pengguna Google,positif
Kuro pilss hoki in pulling gw udah kerja banting tulang buat gacha tapi malah ga dapet (giliran gacha yg gratis an dapet),4,2024-07-11 21:22:51,Pengguna Google,positif
"Game nya bagus, story, grafik, game play, dan karakternya menarik, walaupun gamenya pakai unreal engine, tapi game ini tetap bisa dimainkan di hp 2 jutaan",5,2024-07-11 20:36:08,Pengguna Google,positif
"Sangat keren, tetap pertahankan dan terus optimalisasi kan game nya, good job developer 👍🏻👍🏻",5,2024-07-11 20:34:18,Pengguna Google,positif
"Reconnecting terooooos, jaringannya stabil padahal, emg servernya kali kepenuhan. Ditambah gamenya BERAT BANGET CUK, padahal di HP Flagship SAMSUNG S23 settingan rata kiri poool tapi lag parah. Gak recomend",1,2024-07-11 20:29:49,Pengguna Google,negatif
Kasian ranting jelek bet 🤣,1,2024-07-11 20:24:45,Pengguna Google,negatif
"Please optimize this game, it's very heavy and often forces close, playing comfort is better, pls optimize 😭",1,2024-07-11 20:22:25,Pengguna Google,negatif
Seru parah combatnya. Semoga kedepannya terus dioptimasi untuk mobile,5,2024-07-11 20:05:06,Pengguna Google,positif
"Recomended server is asia i first play, but im from indonesian... After i play one month i got trouble with highest PING !!! Can u fix this... And how to merge my old account to new server ?",3,2024-07-11 19:54:37,Pengguna Google,netral
Pertama maen gak ada bahasa indonnesia jadi kurang paham sama game nya bagus ya bagus hapis sama kek gensin cuma gak ada bahasa indonesia hapus lagi malas maen gak paham sama bahasa,5,2024-07-11 19:53:35,Pengguna Google,positif
"Puas sih dengan kinerja developer kuro, mereka bener² begadang untuk memasak..",5,2024-07-11 19:37:22,Pengguna Google,positif
"Woi sat! Lu pade gak mau perbaikin Ratting gamenya jingan,tuh bug udah di fix Dongo",5,2024-07-11 19:36:56,Pengguna Google,positif
kuro game plis adain fitur render distance plis biar explore nya lancar bagi hp kentang,5,2024-07-11 19:26:34,Pengguna Google,positif
"aku player F2P pertama kali merasa tidak enakan sama developernya🥲, sehat-sehat game baik",5,2024-07-11 19:13:10,Pengguna Google,positif
"GAME TERBAIK lebih bagus dri game kikir impek,",5,2024-07-11 18:58:37,Pengguna Google,positif
"GAME MASIH KURANG STABIL, PING KADANG TURUN NAIK PADAHAL AMAN AMAN AJA, DARI SEGI GRAFIK JUGA MASIH PERLU DIPERBAIKI, PADAHAL RATA KIRI SEMUA TAPI HP CEPET PANAS",1,2024-07-11 18:33:35,Pengguna Google,negatif
"Sensitivitas sering nge bug, yang mana meski udh low banget masih aja sangat cepat seperti high sensitivitas",1,2024-07-11 18:24:15,Pengguna Google,negatif
Update bahasa indonesia PLEASEEEEEE!!!,5,2024-07-11 18:20:27,Pengguna Google,positif
Game cacat,1,2024-07-11 17:51:05,Pengguna Google,negatif
Sering terjadi error connection padahal jaringanku bagus dan lancar saat bermain dan yang buat kesalnya saat error terjadi musuh masih bisa bergerak dan menyerang character yang membuatnya mati saat bertarung. Tolong ini segera diperbaiki!,2,2024-07-11 17:45:33,Pengguna Google,negatif
butuh di optimalisasikan lagi sih untuk hp low end,1,2024-07-11 17:34:44,Pengguna Google,negatif
Sensivitasnya licin bat pdhl sdh diturunin,1,2024-07-11 17:25:55,Pengguna Google,negatif
Mantap gak ada bosennya maen ni game,5,2024-07-11 17:05:57,Pengguna Google,positif
kalo ada bahasa indonesianya aj udh bikin player seneng ayo semua dukung game ini sampe support bahasa indo,5,2024-07-11 17:03:19,Pengguna Google,positif
Semenjak update performa game nya jadi lebih membaik. Desaign karakter juga bagus bagus. Musicnya bener bener bikin santai,5,2024-07-11 16:59:24,Pengguna Google,positif
Kenapa di Update baru Game nya tiba tiba Sering Crash terus di dalam game nya lag parah patah patah.sebelum Update perasaan aman aman aja,1,2024-07-11 16:37:40,Pengguna Google,negatif
game baik,5,2024-07-11 16:27:11,Pengguna Google,positif
Baru download kok langsung muncul di bos ayam,1,2024-07-11 16:12:15,Pengguna Google,negatif
Gak buruk si tpi tiap login download 250mb gmna maksudnya ?? 🤣,5,2024-07-11 15:58:29,Pengguna Google,positif
Game baik,5,2024-07-11 15:54:49,Pengguna Google,positif
Lagg on Android,1,2024-07-11 15:33:52,Pengguna Google,negatif
"Tolong perbaiki sensivitas kameranya , saya suka game ini. Tp setelah update jadi males buat maenin lagi",3,2024-07-11 15:02:35,Pengguna Google,netral
Mantap game nya semakin optimal,5,2024-07-11 14:47:49,Pengguna Google,positif
Suka game berjenis open world 🗿🗿,5,2024-07-11 14:22:45,Pengguna Google,positif
"game is soooo good, the graphics, gameplay, and gacha animations. but theres only one thing you guys missed. its the event ( i mean its good already, we got free pulls and astrite ) but because the game is already on endgame, its getting boring. we need like more more events on endgame, to get player still plays the game too. wellp i login just to do daily and clear waveplates, and then goes off. i think you guys should consider about adding more events. everythings perfect. and gimme astritepls",5,2024-07-11 13:54:51,Pengguna Google,positif
tolong optimize lagi buat ram 6 yg kadang fc,1,2024-07-11 13:54:19,Pengguna Google,negatif
great game black,5,2024-07-11 13:37:24,Pengguna Google,positif
Nice 👍🏻,5,2024-07-11 13:32:53,Pengguna Google,positif
"Plagiat bgt Burik,kaku sama suka crash kayak game beta.masih bagusan pgr",1,2024-07-11 12:57:52,Pengguna Google,negatif
Saya ada sedikit keluhan di bagian koneksi setiap saya figh koneksi tiba tiba eror/donw mohon di perbaiki lagi developer hanya sebagian orang aja sih ada yang kendalanya sama seperti saya ada juga yang ngak mohon tanggapannya,5,2024-07-11 12:23:01,Pengguna Google,positif
GAME NYA TIDAK STABIL MOHON KINI KUROGAMES AGAR GAME LEBIH OPTIMAL SAYA YANG MEMAKAI SNAPDRAGON 7+ GEN 2 SUKA NGEFRAME2 HERAN DAH MASIH LANCARAN GAME LAIN😡,2,2024-07-11 11:49:15,Pengguna Google,negatif
Bug ping sangat mengganggu,3,2024-07-11 11:09:38,Pengguna Google,netral
"For Development game, if it's listened to, please provide the dub indonesia, and thank you!",5,2024-07-11 10:59:06,Pengguna Google,positif
Yaaa bagus sih Tapi skrng device saya rada berat. Oi bang akun saya hilang gimana solusinya,5,2024-07-11 10:48:20,Pengguna Google,positif
bagus,5,2024-07-11 10:32:49,Pengguna Google,positif
Good,5,2024-07-11 10:32:37,Pengguna Google,positif
Game jelek,1,2024-07-11 09:37:00,Pengguna Google,negatif
"Habis di update malah ga bisa dimainin alias keluar terus, baru dimainin 15 menit udah langsung force close, padahal udah rata kiri, main genshin medium aja masih lancar, dan di settingan grafik game ini juga gw udah ijo udah smooth tapi malah force close. Kalau ga di fix fix ini lama² uninstall ajalah, ga mentingin kenyamanan player buat apa jg gw download? Dari kapan ini ngelag nge crash, padahal patch sebelumnya gw bs mainin skr tiba² force close begini. Vanner changli mssih gini uninstall",1,2024-07-11 07:27:16,Pengguna Google,negatif
"emang game dari 𝗞𝗨𝗥𝗢 𝗚𝗔𝗠𝗘 yang terbaik😁, tapi saranku renderingnya bisa diatur sendiri, soalnya itu rendering itu berat banget terutama buat low device, dan tambahin even"" atau daily misionnya biar bisa ada progres buat yang udah taman story",5,2024-07-11 07:21:27,Pengguna Google,positif
Sehat sehat developer baik,5,2024-07-11 07:00:15,Pengguna Google,positif
"Combat sangat bagus, grafik sangat bagus",5,2024-07-11 06:58:02,Pengguna Google,positif
Tinggal Optimalisasi doang bisa kan?,5,2024-07-11 06:18:55,Pengguna Google,positif
Open world rpg anime dengan gameplay yang gw nantikan selama ini,5,2024-07-11 06:18:14,Pengguna Google,positif
"I like it in terms of gameplay and story, even though in 1.0 there is information that is less useful, but 1.1 is starting to feel like the story is interesting to look at even though there are several kinds of BUG, I hope that KURO GAMES for 1.2 will be optimized first before updating, so that there are no BUG when playing in the game.please KURO GAMES read my comments and reviews before 1.2",5,2024-07-11 04:02:21,Pengguna Google,positif
"Saya beri bintang 1 dulu, karena sejak update 1.1 malah mengalami penurunan, seperti pergerakan kamera yang terlalu sensitif juga tiba tiba patah - patah bahkan hinggal lag parah padahal waktu 1.0 kemarin tidak seperti itu meski dengan graphic rata kanan, tolong segera perbaiki karena ini kenyamanan gameplay. Terimakasih",1,2024-07-11 03:17:58,Pengguna Google,negatif
"hmmm Habis update jadi lebih berat, ini game size 13GB tapi lebih berat dari genshin yang size nya 20GB+ kok bisa gitu ya?. Btw chipset hp ku Snapdragon 870 harusnya kuat lah itu low 60fps, tapi ini very low 30fps aja masih ngelag ini game🙂 gak betah main lama-lama",5,2024-07-11 02:47:19,Pengguna Google,positif
"kuro game already optimized bug camera and frame laging ,,thanks you so much kuro game",5,2024-07-11 02:31:39,Pengguna Google,positif
game baik😋,5,2024-07-11 02:25:27,Pengguna Google,positif
"Game nya mantap, tidak ngebosenin, reward dan bansos nya melimpah dan tentu banyak susu 😋😋🥵🥵 Changli i'm coming..",5,2024-07-11 02:13:59,Pengguna Google,positif
"Semenjak update patch 1.1 bukannya makin lancar malah tambah parah frame drop di perangkat modile, sensitivitas kamera yang terlalu licin walaupun di stel di 0, ya gx terlalu berharap juga klo bisa optimal untuk kedepannya, klo gx bisa optimal juga palingan uninstall karna device udh gx kuat semenjak update 1.1 wkwkwkwk",5,2024-07-11 01:18:40,Pengguna Google,positif
"Gamenya sudah mulai tidak force close lagi dan bansos yang diberikan juga cukup banyak, dan juga tolong Kuro senantiasa seperti ini terus agar tidak ada bug lagi :)",5,2024-07-11 01:05:15,Pengguna Google,positif
Game baik tapi perbaiki bug nya developer seperti jaringan tidak setabil padahal pas di tes lancar tapi pas bermain mengalami lag jadi tolong perbaiki. Tapi game nya udah bagus,5,2024-07-11 01:03:53,Pengguna Google,positif
setelah update 1.1 jadi ngframe parah fps drop banget jadi berat,1,2024-07-10 23:42:33,Pengguna Google,negatif
good game,5,2024-07-10 23:12:56,Pengguna Google,positif
Bagus...,5,2024-07-10 22:58:06,Pengguna Google,positif
